strike,2023-07-14,2023-07-21,2023-07-28,2023-08-04,2023-08-11,2023-08-18,2023-08-25,2023-09-15,2023-10-20,2023-11-17,2023-12-15,2024-01-19,2024-03-15,2024-06-21,2024-09-20,2025-01-17,2025-06-20,2025-12-19
218.0,0.020075569263163694,0.010351637874032576,0.010588689854782013,0.009694955135373698,0.009150504568508484,0.008853637034825796,8.338655732623955e-05,0.006603633253256259,0.005749361601971992,0.0053565365639886954,0.0048045164904455375,0.0044103714306077835,0.0035762149049533066,0.0035818464009376,0.002358138592650044,0.002568888822739801,0.0021685921862439283,0.0014264647228407062
219.0,0.020416965290988413,0.01051066704758714,0.01060886093865992,0.009734108187670745,0.009200295712393522,0.008857988467081458,9.681768342042121e-05,0.006665021078231965,0.005743474168626706,0.005368364643962525,0.004818749443097392,0.004438308018210163,0.003627848205133416,0.0035525851815815337,0.00247375077798388,0.0025509002751794435,0.002162958495583142,0.0015385438224563342
220.0,0.020700954958662473,0.010662043881798356,0.010624689124940684,0.009764001089712222,0.009263511783777309,0.008843882013958398,0.0001094059227582489,0.006727011905719544,0.005727358363556206,0.005376269588275623,0.004824731784143344,0.004470068128457066,0.0036814087458401368,0.0035174301231065386,0.0025938497997022108,0.0025304775342021913,0.0021594731919264394,0.001660564229886033
221.0,0.020925329958662472,0.010805793881798342,0.010637189124940665,0.009782751089712188,0.009332261783777319,0.008812632013958422,0.00012075123837015697,0.006789107365592901,0.005705483363556229,0.0053793945882756045,0.004821606784143345,0.004505097718135264,0.0037362050027156648,0.00347659858217701,0.0027094747997021772,0.00250819182092851,0.00215816415880358,0.0017900140672509584
222.0,0.02108854286602056,0.010942033589483141,0.010646865751278389,0.009789577945629934,0.009393956542734904,0.00876757382743524,0.00013052920240237497,0.006850692017600447,0.005683878529471764,0.00537665572784411,0.004809396612411682,0.004542594420070583,0.00379149206140047,0.0034304958755495057,0.0028112780137064808,0.002484825992420242,0.002158571723528091,0.001923912347561904
223.0,0.021189454563292315,0.011070979041616514,0.01065345910525597,0.009784459167210472,0.009437647889873996,0.008712603476240827,0.00013849099611693482,0.006910986879564253,0.005666979045352072,0.005367200899514884,0.004788980167702772,0.004581507543127693,0.003846508907974183,0.003379715280073315,0.002893622535540602,0.002461374541680816,0.0021600630525341917,0.002058808974719392
224.0,0.021227271096798693,0.011192947884356092,0.010655880873704515,0.00976804382649491,0.009455613445715865,0.008651812553636668,0.00014446340989166364,0.006969037809429925,0.005656837328239439,0.005350524533503887,0.004762087535882318,0.004620538072210211,0.0039004877515653206,0.003325038032690642,0.0029556067582023698,0.002439043597654661,0.0021619107502104744,0.0021907847435139517
225.0,0.021201543676626015,0.01130835937325328,0.010652214328984205,0.009741652557820474,0.009443356622078953,0.00858948822429415,0.00014834884322018955,0.007023715505266405,0.0056531230281689935,0.0053264675977085394,0.004731299989927729,0.004658138668260672,0.003952654024351837,0.0032674333304356963,0.003001064373862014,0.002419250925227914,0.002163292858899732,0.0023154513396260847
226.0,0.021112168676626013,0.011417734373253274,0.010639714328984206,0.009707277557820493,0.009399606622078954,0.008530113224294145,0.00015012530471193692,0.007073715505266383,0.005653123028169007,0.005295217597708549,0.004700049989927726,0.004692513668260638,0.0040022263815604805,0.0032080583304356764,0.0030385643738620183,0.0024036259252279645,0.0021632928588998348,0.0024279513396261608
227.0,0.020959474326892373,0.0115215958638273,0.010615172028439066,0.009667324833638424,0.00932620244124624,0.008477955199629234,0.00014986122248315188,0.007117636012018881,0.005652360621056368,0.005257276768112986,0.004672164453642524,0.0047217109839285554,0.004048429412552903,0.0031481982034301283,0.003079650190614133,0.0023939036557464296,0.00216098423160119,0.002523215864228129
228.0,0.02074456748366704,0.0116200709595014,0.010576373724194144,0.009623583195784399,0.009227628871995453,0.00843542406021094,0.00014777468572099906,0.007154289189601167,0.005647072216619769,0.005213334837951588,0.004650037838743531,0.004743989696511613,0.004090544485167056,0.003089026347850985,0.0031317962651876722,0.0023915009174325513,0.002155768712043091,0.002596995191305779
229.0,0.020469420321816822,0.01171279141498851,0.010522465566522038,0.009576966506349593,0.009110900504742983,0.008402661318371757,0.00014424825507458085,0.007182778987851864,0.005634826518415609,0.00516423722202205,0.004634175413373428,0.00475791195548344,0.0041279224568037485,0.003031544443342605,0.0031966471892066668,0.0023974102748147872,0.0021474608520519215,0.002646116409146976
230.0,0.02013687033483346,0.011798893625188633,0.0104539535591225,0.009527513679005811,0.008985561727906849,0.008377540088865043,0.0001398289626549424,0.007202501142370784,0.005614524523767786,0.005110985020890232,0.004623193256145869,0.004762342978544622,0.004159983674425804,0.0029765824507615676,0.0032700177048496037,0.0024122000563027877,0.002136288020241503,0.0026684834164533546
231.0,0.019750620334833453,0.011877018625188612,0.010372703559122506,0.009474388679005796,0.00886368672790685,0.008355665088865035,0.0001352283120350679,0.007213143174518995,0.005586399523767829,0.005054735020890266,0.004613818256145805,0.00475645105162227,0.004186217974558484,0.002924798612176905,0.0033418927048496083,0.002436014354185437,0.0021228904020130558,0.0026630769223399743
232.0,0.019315099826409967,0.011945457955207631,0.01028157113496537,0.009416097719816455,0.008758258692280151,0.008331130374047882,0.00013125452518110425,0.007214656179223712,0.005551878986302874,0.004996737199703815,0.004601545573018307,0.004739707528870118,0.004206188123866583,0.0028766794508701685,0.0033983212238368836,0.002468573024632334,0.002108174761008713,0.0026299544463358497
233.0,0.018834910502039552,0.012002737120377912,0.010182920997967438,0.00935135804965186,0.00867668662214413,0.008299550282915435,0.00012854153017725635,0.007207141976197222,0.005513032088168818,0.004938084748678656,0.004583268477323141,0.004711886832668643,0.004219543581464397,0.002832539771334764,0.0034289924037084417,0.0025091716876928074,0.0020927294849278884,0.0025702503183840596
234.0,0.018314687615933987,0.012047761455689848,0.010078256860207312,0.009279315148106732,0.008619184535312194,0.008258817172876274,0.00012748120815700938,0.0071908248977418845,0.0054724315980980345,0.004879651578407937,0.0045579358106241944,0.004673066453625035,0.004226023939492193,0.002792522659277133,0.0034291294849707666,0.002556681727296706,0.0020766783469817083,0.0024861756788411766
235.0,0.017759099984040162,0.012079816125992293,0.009968221434525758,0.009199542726156262,0.008578771466293605,0.008209101420245706,0.00012822339330312684,0.007166051788750061,0.005433153876759797,0.004822092318730514,0.004526551985488983,0.004623626950572976,0.004225458923117103,0.0027565994816153238,0.0033994898067394334,0.002609550291253554,0.0020596805058919893,0.0023810184784775145
236.0,0.017172849984040162,0.012098566125992277,0.00985259643452575,0.009112042726156278,0.008541271466293621,0.008152851420245697,0.00013067587284765601,0.007133292006704084,0.005398778876759785,0.004765842318730512,0.004492176985488994,0.004564251950572995,0.004217768390532653,0.002724569886480346,0.0033463648067393243,0.0026658002912535728,0.002040930505892041,0.002259143478477485
237.0,0.01656064636746778,0.01210399731534215,0.009730518431699467,0.0090171842870958,0.00848788778963315,0.008094198304179238,0.0001345492748367344,0.007093137421676365,0.005372948433732069,0.004711224433071715,0.004459403254284367,0.004495901354383458,0.004202962332958912,0.0026960943194712095,0.0032802649140382194,0.0027231017853096865,0.002019303563569963,0.002125741843279344
238.0,0.015927095508174734,0.012096180558987039,0.009601342283936064,0.00891545960560812,0.008405499639427948,0.008036574808127311,0.0001395366191898454,0.007046302416329225,0.005357599430704912,0.00465887616733382,0.004432263251963936,0.004419704158345858,0.0041811408746423055,0.002670824088679266,0.0032106591199782208,0.002779057507530036,0.0019939367152444014,0.001985829511936002
239.0,0.015276674214447217,0.012075212762252097,0.009464856992648688,0.00880742290122349,0.008289236354008186,0.00798211999012315,0.00014535820546463115,0.006993623885915001,0.005352522089192141,0.00460985646434606,0.004413706344129895,0.004336931659856058,0.004152494272855839,0.0026484338809437346,0.003144659870910013,0.0028312742505609027,0.001964374103807812,0.00184399679095531
240.0,0.014613729729005894,0.012041216870842229,0.00932128570277445,0.008693690416369079,0.008142477406918664,0.007931679230152186,0.0001517616128568912,0.006936061238276087,0.005355359969193138,0.0045656457041876874,0.0044055988018982,0.0042489974573644475,0.004117302917899049,0.002628621761851929,0.003087023068192582,0.002877362865586619,0.0019305669787270218,0.0017044083543005684
241.0,0.013942479729005895,0.011994341870842227,0.009171285702774465,0.008574940416369099,0.007976852406918667,0.007884804230152174,0.00015852170020058264,0.00687469639384484,0.0053616099691931405,0.004528145704187683,0.004408723801898234,0.0041574574503757235,0.0040759373330977785,0.002611109175739479,0.003040148068192608,0.002914938262329547,0.001892873696042513,0.0015708032433893126
242.0,0.013267019703718907,0.011934752783423801,0.009015865138236741,0.008451840131800361,0.007809865149187215,0.007839951409235138,0.00016544060596782273,0.006810737658293683,0.005365402278768722,0.004499415068009147,0.004422841409844239,0.004064009839448987,0.0040288550672678055,0.0025956409456899727,0.0030042441200101412,0.0029416194090505247,0.0018520597183690423,0.0014464948670946498
243.0,0.012591352465261491,0.011862590643673909,0.008856049866288265,0.008324753527915667,0.007655389820144123,0.007795275484575282,0.0001723477482688844,0.0067455352131354,0.0053626201890114526,0.004480610581986069,0.0044469285148212275,0.003970495126197645,0.0039765882645680485,0.002581985273535156,0.002977996116378509,0.0029550293325479177,0.001809297614895619,0.0013343710017444722
244.0,0.011919395526277132,0.01177796249530173,0.008692800169197894,0.008193668246999334,0.007521295048655054,0.007748827866631175,0.00017909982485219978,0.006680584988372954,0.005351680045133431,0.004471722564207692,0.0044792388128561626,0.0038788961132896734,0.003919740556963572,0.002569933739854696,0.0029587310313887198,0.002952795118158669,0.0017661670613849628,0.0012368937911215738
245.0,0.011254981099936268,0.011680941390638749,0.008527010754376382,0.008058195608367378,0.007409443906031703,0.007698556659145578,0.00018558081310435874,0.006617528662499861,0.005333531246467629,0.004471574864518696,0.004517302806918072,0.0037913379044473674,0.003858987064225783,0.0025593013039764746,0.002942417920490234,0.002932547909757624,0.001724654840174189,0.001156099746463754
246.0,0.010601856099936269,0.011571566390638749,0.00835951075437638,0.007917570608367366,0.0073156939060317104,0.0076423066591455755,0.0001917019700501107,0.006558153662499883,0.005311656246467617,0.004477824864518665,0.004557927806918052,0.0037100879044474067,0.003795074393932507,0.002549926303976485,0.00292366792049025,0.002891922909757624,0.0016871548401741544,0.0010935997464636693
247.0,0.009963589817656585,0.011449886550962574,0.008191016015353528,0.0077708551857027155,0.007231226613617911,0.007578046058880242,0.0001973968955553529,0.006504276814332968,0.0052913424511929095,0.004487365294891727,0.00459750610633865,0.0036374585985377017,0.0037288079303821665,0.002541678629392638,0.0028964836059211046,0.0028287360780146985,0.0016562910823215316,0.001050557387654505
248.0,0.009343204630779294,0.011316136866317267,0.008021938250910845,0.007617751282729225,0.007147866079995599,0.007504773253571548,0.00020260178513910277,0.0064572789448787945,0.005276769813249265,0.004497931504722025,0.004633247688751202,0.0035754186701051098,0.0036610009902521222,0.002534492412080061,0.002857256414507711,0.0027416909274472824,0.0016342098213844025,0.0010276023859503546
249.0,0.00874308368044425,0.011170782256540935,0.00785233733055973,0.007458804110779168,0.007059408451371615,0.007422743543352195,0.0002072504931764887,0.006417988532422356,0.005270282730274109,0.004508503278823001,0.004663488404445406,0.0035254957800922417,0.003592462111512554,0.002528374198925398,0.0028055160035347277,0.002630555222941666,0.0016224025714138778,0.0010248089270314508
250.0,0.008164970871249039,0.011014517566602688,0.007681921279720024,0.007295402150161436,0.0069616219689545315,0.007333469133265514,0.00021127453289874885,0.006386681706654224,0.005272390044936301,0.004519304837737534,0.004687689970429376,0.003488776566997398,0.0035239950534267815,0.002523402951846182,0.0027439302498463297,0.0024961609813508533,0.0016217061057440668,0.0010416956663445026
251.0,0.007609970871249039,0.010848267566602707,0.007510046279720026,0.00712977715016145,0.00685224696895452,0.007239719133265503,0.00021460307639323191,0.006363082248670412,0.005281765044936268,0.004531804837737513,0.004706439970429415,0.003465906646874703,0.0034563987965512575,0.002519730047791241,0.0026783052498462663,0.0023404044714961715,0.0016323024569920741,0.0010772257291026572
252.0,0.007078651025654752,0.010673136012725865,0.007335890800349099,0.006964729125388728,0.006730953396341097,0.0071450393552439425,0.00021716456427832336,0.006346446227558022,0.005295577916459663,0.004548223752424025,0.004721109164801085,0.003457090613333877,0.0033904572210034624,0.002517579278740545,0.002616596456305409,0.0021662462141657096,0.0016537189170581696,0.0011298067102852721
253.0,0.006571449011621318,0.01049020189105697,0.007159152130068331,0.006802526341167456,0.006599170859873523,0.007051831501138532,0.00021889314440313583,0.006335900546737672,0.0053108255579915106,0.004569563399125992,0.004732480730173999,0.0034620920375406095,0.0033268978195333783,0.002517246851705471,0.002564953225590666,0.001977710982115502,0.001684828037125463,0.0011972906746379407
254.0,0.00608877475194588,0.010300468478534476,0.0069802205085631956,0.006644630309883981,0.006460046145858498,0.006960872959960085,0.00021973028152243867,0.006330527580549342,0.005324664033770193,0.004595114320500235,0.004740407569362048,0.0034802334682160763,0.0032663813757918465,0.0025191013887282147,0.0025267299544724344,0.0017798878000687413,0.0017238476276600773,0.0012769741566726028
255.0,0.005631010415067581,0.010104863342950385,0.006800179126743515,0.006491695790986865,0.006318443218150208,0.0068713168077923995,0.0002196247572966539,0.006329365174252141,0.005334408573787181,0.0046224557845311876,0.004743812311364284,0.003510396431637411,0.0032095019643300997,0.002523583926882564,0.0025024860801245025,0.0015789299447162009,0.0017683407584112494,0.0013655981606677525
256.0,0.005198510415067581,0.009904238342950391,0.006620804126743519,0.006343570790986861,0.006180943218150203,0.00678069180779241,0.0002185326702918572,0.006331406644024451,0.0053375335737871595,0.00464745578453118,0.004740687311364278,0.0035510214316374243,0.003156786950599938,0.0025312079182733898,0.0024899860801245845,0.0013820549447162045,0.0018152157584113149,0.0014593481606677366
257.0,0.004791556079724406,0.009699384398133906,0.006444295783250066,0.006199443312742352,0.006054909801017716,0.006685446520144028,0.00021641743597977854,0.006335606860741333,0.0053318708829684786,0.004664889695412261,0.0047284072344568,0.00360017362646575,0.0031086944656729372,0.0025425166453401536,0.002484805568857115,0.0011971632776318602,0.0018609102321438086,0.0015540536061024568
258.0,0.00441017432273543,0.009491090569454757,0.006272203228815813,0.006058428352600953,0.00594475048051035,0.006583125741874337,0.00021324978673780272,0.00634090658508458,0.005316402954784696,0.004670914898774042,0.004704979390552849,0.0036558055362336276,0.0030656033051165823,0.0025579128820717584,0.002482755683129645,0.001031313157680866,0.0019021271242178977,0.0016459859442628066
259.0,0.004054092311772244,0.009280158829321122,0.006105155635187492,0.005919714649684905,0.005850981965194383,0.0064729146168075015,0.00020900777184896732,0.006346238551320155,0.005291461134645148,0.004663689439176152,0.004669356318106282,0.0037158227197748583,0.0030278104037133437,0.00257761630931011,0.0024804891785759147,0.0008903392326729598,0.0019360187355366072,0.0017320581259190587
260.0,0.00372273746848064,0.00906740406159572,0.005942862213305896,0.005782564685891114,0.005770230158444656,0.006355638635564868,0.00020367675750196436,0.006350527467298176,0.005258725659914995,0.004643372024137724,0.004621435784113431,0.0037780837746457492,0.002995530835460744,0.0026016635147499663,0.002475500429655711,0.0007788525840100369,0.0019601867232967142,0.0018098246053213196
261.0,0.0034152374684806404,0.00885365406159572,0.0057841122133058896,0.00564631468589111,0.00569523015844466,0.0062337636355648705,0.0001972494267911398,0.006352690014452975,0.005221225659914977,0.004612122024137752,0.004562060784113403,0.003840400337125338,0.0029688978135713195,0.002629907992938829,0.002466125429655719,0.0007002407266861077,0.001972682100989012,0.0018774813401998714
262.0,0.003130469655447625,0.008639706394738432,0.005627026066650641,0.005510467623641856,0.005616172399588071,0.006110924564179951,0.00018972577971649365,0.00635163484780307,0.005182813551666429,0.004573617465927082,0.004492861897371689,0.0039005370822152857,0.0029479626904725916,0.0026620201452772106,0.0024514812682661534,0.0006566676092867845,0.0019720052383981833,0.0019338657917640834
263.0,0.0028672586974369586,0.008426155831123983,0.005470059954668416,0.0053750652484287325,0.005526087218085063,0.005990040531364154,0.00018111313318367988,0.006346262595951099,0.0051460626228697235,0.004531127005777807,0.004415626707614528,0.003956211723639874,0.0029326949578070056,0.0026974872800186317,0.002431224041890623,0.0006490736139903141,0.001957105861602637,0.0019784569247036643
264.0,0.002624426000965155,0.008213351204181037,0.00531225695068685,0.005240781091376406,0.005422190993363973,0.005872843572809923,0.00017142612100400702,0.006335465861084022,0.005111741427649178,0.0044870279227952285,0.004332142158212857,0.0040050950138458856,0.002922982246432254,0.0027356136122693026,0.0024054883312242814,0.0006771755565665311,0.0019273830529747127,0.0020113752071877766
265.0,0.0024007897110098577,0.008001395410666733,0.00515324702003291,0.005108920465448691,0.005305886148071178,0.005759878649948144,0.0001606866938944368,0.0063181292189728845,0.005078813786552913,0.004442806118917933,0.0042441945521820455,0.004044810744002839,0.0029186303264208567,0.002775520263988654,0.0023748872012526153,0.0007394666863775962,0.001882685251180724,0.002033382610865467
266.0,0.002195164711009858,0.007790145410666735,0.004993247020032915,0.004981420465448693,0.005182761148071176,0.005650503649948143,0.00014892411947758395,0.006293129218972867,0.00504443878655291,0.004399056118917955,0.004153569552182076,0.00407293574400284,0.002919363107060385,0.0028161452639886508,0.0023405122012525926,0.0008332166863775997,0.001823310251180707,0.0020458826108655237
267.0,0.002006375298485098,0.007579290022912366,0.004832999950147384,0.004860501192690241,0.0050613406006300545,0.005543130223136142,0.0001361749822817203,0.006259415875666224,0.005004499910365839,0.0043556154408794425,0.0040620201760564354,0.004087121895599094,0.0029248268738819943,0.0028562944283592796,0.002303869358078464,0.000954642061458097,0.0017500117391033494,0.0020507719379354583
268.0,0.0018333058875167317,0.007368661106049304,0.004673531952510519,0.0047472706536840934,0.0049480856471493745,0.005436187132669026,0.00012248318374076807,0.006216338635433019,0.004955721553736431,0.004312102078114702,0.003971138778988923,0.004085584184960159,0.0029346072367743754,0.0028948448821678437,0.0022666231493077226,0.001099587691829454,0.0016640254317439596,0.0020498475869985796
269.0,0.0016749136843671394,0.007158311353954741,0.004516091562065101,0.004641375984809485,0.004846144061349731,0.005328361091952799,0.00010789994219430595,0.006163727868094141,0.00489619815475816,0.004268048869643026,0.0038823250490422983,0.004067222715808311,0.002948233367012243,0.0029307959398837376,0.002230532496527271,0.0012636972213666386,0.0015670756114396778,0.002044658569292643
270.0,0.0015302286874799274,0.006948514295737363,0.004362149706562456,0.004541003452314107,0.004755350249270637,0.005218596764642566,9.248379288756602e-05,0.006101894866911076,0.004825394193873444,0.004222903500190578,0.0037967860071584174,0.004031622709419605,0.0029651779972566126,0.0029632691053787324,0.0021974507653339274,0.0014424130576089489,0.0014613751260689506,0.0020365059123701457
271.0,0.0013983536874799271,0.006739764295737356,0.004213399706562456,0.004442878452314105,0.004672225249270643,0.0051060967646425716,0.005568864306614307,0.0060316318485860426,0.004744144193873442,0.004176028500190582,0.0037155360071584017,0.003979054504623891,0.002984857421554388,0.002991508071926746,0.0021693257653339847,0.0016309763717597292,0.0013496253890514954,0.0020264426600981266
272.0,0.0012784441506119852,0.006532723513612114,0.004071534132759851,0.0043428026055971816,0.004590830197891737,0.004990404543275472,0.005472265929975886,0.0059541273166763,0.004654486806870206,0.004126920770555165,0.0036394573984024903,0.003910473557804881,0.0030066418170707544,0.00301487872220397,0.002147991299420049,0.0018244270986871314,0.0012350163793487217,0.002015273872658449
273.0,0.0011696277524961157,0.006328009744678792,0.003937352235289512,0.004237802136834878,0.004506180193317409,0.0048717359379597345,0.005371181726605756,0.005870627515251777,0.004559001162184578,0.004076089681763317,0.003569543176429643,0.0038275204428999373,0.0030298965310174173,0.0030328691282887734,0.0021343333608786013,0.002017603936923307,0.0011212266414637989,0.002003556626547365
274.0,0.0010709842615662887,0.00612614338000001,0.003810536801052738,0.0041266649693856485,0.004415097761237118,0.0047510620593788746,0.005266706925844038,0.005782351792309201,0.0044606409533181875,0.004025276598632707,0.003506957645618006,0.0037325208514003894,0.003053992402384534,0.003045089551661756,0.0021280816826665825,0.002205144348664964,0.0010124232854407471,0.0019916000145761364
275.0,0.0009815455390704332,0.005927547406383855,0.0036896541537172695,0.004009940725294883,0.004316212854846265,0.0046301092914815805,0.0051603009456269566,0.005690492599772333,0.004362734437953366,0.003977454880319797,0.0034530364191843075,0.003628485592351208,0.0030783057619410497,0.0030512724432057658,0.0021278097374116288,0.002381484559773278,0.0009132619868656627,0.0019794651458702713
276.0,0.0009002955390704332,0.005732547406383855,0.003572154153717267,0.003889940725294882,0.004209962854846266,0.004511359291481576,0.005053787392486691,0.005596215493491807,0.004268984437953397,0.0039368298803197895,0.0034092864191843123,0.0035191105923511935,0.0031022184322343966,0.0030512724432057133,0.0021309347374115885,0.0025408595597732563,0.0008288869868655957,0.001966965145870353
277.0,0.0008262030990669617,0.005541360922639205,0.003454808518813221,0.0037702533849210277,0.004098248607803003,0.004397676603761964,0.004949158742837367,0.005500640881912769,0.004183102862153338,0.003908151476899874,0.0033771502303336642,0.0034084994006015725,0.0031251253034333183,0.0030450686983803264,0.0021340654442414952,0.002677552851535764,0.0007646584364426445,0.0019537055171556265
278.0,0.0007583531024988075,0.005354054915235548,0.00333546410633144,0.003653805798976395,0.003983058579580985,0.004290819115492059,0.004847795068118468,0.005404771020744876,0.0041073487975252666,0.0038939641948320335,0.00335706351529238,0.003300053209100104,0.0031464646366992006,0.0030327741300066437,0.002134393407177998,0.0027868954500011784,0.0007250617738058906,0.0019392455827428267
279.0,0.0006959792693677064,0.005170535126045229,0.003213481233723946,0.0035423791376479165,0.003866124893701832,0.004191065670531691,0.00475026871608077,0.00530947176162985,0.004042163031969156,0.00389391973582619,0.0033482193684856915,0.0031961933576898026,0.003165725640028716,0.003014637750951632,0.0021300407728062605,0.002865515631860252,0.0007134350687042712,0.001923138846910391
280.0,0.0006384641562383406,0.00499054607872724,0.003089733678568479,0.0034366086465063583,0.003748923331344312,0.0040972160694311265,0.0046563443107862906,0.005215472552141454,0.003986168054313041,0.003904776978530311,0.0033485683161043416,0.0030983613340589524,0.0031824484682538316,0.0029910446656721823,0.002120060285019587,0.00291133893555415,0.0007319690224274561,0.0019049329951981498
281.0,0.0005853391562383404,0.0048136710787272385,0.002966608678568479,0.0033359836465063587,0.003632673331344308,0.004006591069431122,0.004564978752608341,0.00512336643578556,0.0039361680543130535,0.003920401978530272,0.0033548183161043466,0.0030070187737410215,0.0031962242230417714,0.002962516070214993,0.0021044352850195817,0.002923588161274751,0.0007817069678048933,0.001884169894407678
282.0,0.0005362684531201678,0.004639417795831098,0.0028475617919872707,0.003239063854718699,0.0035182953708962454,0.003915524041676683,0.004474568623400302,0.0050336132051239215,0.003887751744516427,0.00393274832184531,0.0033628916802628086,0.0029219625844040115,0.0032066964134415702,0.0029297092522167223,0.0020840719236140974,0.0029027833709645624,0.0008625448692064442,0.0018603855926023287
283.0,0.0004909848375086545,0.004467560594379023,0.002735336339384737,0.003144344667259532,0.0034062404883586626,0.00382132760007202,0.004383939807170877,0.004946552014269734,0.0038377036477143843,0.00393577853890859,0.0033697527624008488,0.002843585443007876,0.0032135667980692866,0.0028934175909036243,0.0020607680104095224,0.0028507418883161858,0.000973231322541962,0.001833110319106801
284.0,0.0004492736609628867,0.004298226115819074,0.0026315182640514775,0.003050473480022685,0.003296447663955566,0.0037227852584943598,0.004292594895252891,0.0048624045320114235,0.0037846069188052223,0.003926444458062556,0.0033738648804392036,0.0027731909200940123,0.0032165968456543403,0.0028545705570922316,0.0020372052261084074,0.002770578298773288,0.0011113675552619274,0.0018018684845076654
285.0,0.00041097283597620515,0.004131893278707199,0.0025365361320088204,0.0029562496886796743,0.0031883438197764977,0.0036201514307939208,0.0042007131863033365,0.004781274941812752,0.0037288433447943887,0.003904687205559024,0.003375190316398316,0.0027129934797850918,0.0032156077350397718,0.0028142337131884243,0.002016949122510123,0.0026667044495294863,0.0012734074263565987,0.0017661786806533186
286.0,0.00037597283597620506,0.0039693932787071996,0.0024496611320088194,0.0028606246886796745,0.0030808438197764986,0.003515151430793925,0.004109150686303343,0.004703149941812761,0.003672593344794403,0.003873437205559016,0.003375190316398315,0.0026661184797850622,0.0032104803551819385,0.002773608713188447,0.002004449122510135,0.0025448294495294733,0.001454657426356576,0.0017255536806532856
287.0,0.00034419308845236665,0.003811787894036414,0.002369229313237694,0.002762826196204175,0.0029725549086119948,0.00341061222953132,0.004019255219610839,0.004627898209690358,0.0036193651597809322,0.0038378052357188218,0.003376433048615074,0.0026362466557146914,0.0032011553051508102,0.002733971403119445,0.0020044718613020872,0.002411612157398649,0.001649523265125624,0.0016795403684420785
288.0,0.00031548754746657407,0.0036598827072483785,0.002293530536129617,0.0026628555319854813,0.002862594466984384,0.0033089854842198716,0.003932126873171405,0.004555268262122938,0.0035721116116171946,0.0038018466495336424,0.0033810254351042345,0.0026261920584522954,0.003187632894129566,0.0026964242228057407,0.002019834551184019,0.002273271133165658,0.0018524962230323876,0.001627879457029771
289.0,0.000289621086780747,0.003514105410678478,0.0022210307100701482,0.002561611942261336,0.0027507944504759083,0.0032119782954908734,0.0038484331075708898,0.0044848879196509065,0.003532759292809899,0.003767752431923568,0.0033902211097574853,0.00263754653846954,0.0031699731414151166,0.0026618343063097767,0.002050838322760046,0.002135237126192316,0.002058399738742958,0.0015705454180655943
290.0,0.0002662694998568391,0.0033745058064439714,0.0021503717933962366,0.002460892598774941,0.0026377013895496925,0.003120553207393177,0.0037684087570354734,0.00441626430667777,0.0035022085665093266,0.0037358491992335666,0.0034044204183023923,0.0026706797458310476,0.0031482957764175533,0.0026308334819325372,0.0020952682249399833,0.0020021530751743568,0.002262389409221194,0.0015077464818371328
291.0,0.00024501949985683915,0.0032407558064439707,0.0020803717933962386,0.0023633925987749413,0.002524576389549693,0.0030349282073931774,0.003691856029431625,0.0043487838514700726,0.003480333566509336,0.0037045991992335657,0.0034231704183023933,0.0027247391301946948,0.003122780238660658,0.002603818272213179,0.002148393224939993,0.001877874108140959,0.0024599529897290583,0.0014399246372710562
292.0,0.00022540419307036564,0.0031122306280232533,0.002010100955061941,0.0022722963604646053,0.0024132349946557707,0.0029546620401980305,0.003618201269275338,0.004281740498352645,0.003466062616359801,0.003671005735279362,0.0034451761252769927,0.0027976499408113227,0.0030936622372041865,0.0025809498939292825,0.002203690631177599,0.0017654675424546794,0.0026469103938257994,0.0013677556319323964
293.0,0.00020704497262504876,0.0029883335766274855,0.0019391865160967886,0.002189643204798559,0.002305406643703813,0.00287899546304849,0.0035467220097689465,0.004214448556489403,0.0034576999058168315,0.0036322348629568733,0.003468345497182278,0.0028861152265250043,0.00306121998833449,0.0025621542580966244,0.0022557437848543666,0.001667212884811864,0.0028194136933682224,0.0012921489720255862
294.0,0.0001896869919141251,0.002868577241467021,0.001867888895667933,0.002115918750931974,0.0022025745341407903,0.002806936559542142,0.0034766037358103653,0.0041462709120785885,0.003453005909955141,0.0035860208142432085,0.0034898006805308664,0.002985615835772809,0.0030257707749873574,0.0025471219699695347,0.00230096648285153,0.0015846018312421605,0.0029739471185116356,0.0012142479223930635
295.0,0.00017319916459643828,0.0027525834955169177,0.0017971016944062265,0.0020500549162205555,0.0021059756220247307,0.002737260739633362,0.003406939883993065,0.004076619028352768,0.0034491973891682473,0.003530665997506664,0.0035058780103921633,0.0030904104165850486,0.002987670946747745,0.0025353083290405474,0.002337602977729905,0.0015183382671087903,0.0031073270577081395,0.0011354295065166635
296.0,0.00015757416459643824,0.002640083495516919,0.001728351694406227,0.0019894299162205586,0.0020166006220247302,0.002668510739633366,0.0033367318426060846,0.004004952945578804,0.003442947389168234,0.0034650409975066814,0.003512128010392167,0.003193535416585053,0.0029473159198499326,0.0025259333290405723,0.002365727977729931,0.001468338267108782,0.003216702057708096,0.0010573045065165958
297.0,0.00014291013926617064,0.0025309195938705738,0.0016635418665145417,0.0019303583619374079,0.001935150112764927,0.0025991546096765573,0.0032649770710334617,0.003930799532390367,0.003430709374779832,0.0033887218231637107,0.003503887450276996,0.003287507454876143,0.0029051326013347727,0.0025180363141418193,0.002386915613987542,0.0014338360188694583,0.0032995953780548064,0.0009816361340763164
